C concentration (weight%),Si concentration (weight%),Mn concentration (weight%),S concentration (weight%),P concentration (weight%),V concentration (weight%),O concentration (ppm/weight),Ti concentration (ppm/weight),N concentration (ppm/weight),Al concentration (ppm/weight),Current (A),Voltage (V),Heat input (kJ/mm),Interpass temperature (deg C),Post weld heat treatment temperature (deg C),Post weld heat treatment time (hours),AC,electrode positive,Type of weld_GMAA,Type of weld_GTAA,Type of weld_MMA,Type of weld_NGGMA,Type of weld_NGSAW,Type of weld_SA,Type of weld_SAA,Type of weld_ShMA,Type of weld_TSA,y
1.5417682871148457,0.2670067023008139,2.578810405573127,-0.1503529083776724,-0.1101011961606389,1.5429809679915314e-17,-0.6731198809360779,0.4067116506232602,-0.388311255366191,-0.5107323190665384,-0.5834558634574198,-0.3997172341282583,-0.5613082293542043,1.1170975241459389,-1.0231261752080394,-0.8570593605065147,False,True,False,False,True,False,False,False,False,False,False,1
1.5417682871148457,0.2670067023008139,2.578810405573127,-0.1503529083776724,-0.1101011961606389,1.5429809679915314e-17,-0.6731198809360779,0.4067116506232602,-0.388311255366191,-0.5107323190665384,-0.5834558634574198,-0.3997172341282583,-0.5613082293542043,1.1170975241459389,-1.0231261752080394,-0.8570593605065147,False,True,False,False,True,False,False,False,False,False,False,1
1.5417682871148457,0.2670067023008139,2.578810405573127,-0.1503529083776724,-0.1101011961606389,1.5429809679915314e-17,-0.6731198809360779,0.4067116506232602,-0.388311255366191,-0.5107323190665384,-0.5834558634574198,-0.3997172341282583,-0.5613082293542043,1.1170975241459389,-1.0231261752080394,-0.8570593605065147,False,True,False,False,True,False,False,False,False,False,False,1
1.5417682871148457,0.2670067023008139,2.578810405573127,-0.1503529083776724,-0.1101011961606389,1.5429809679915314e-17,-0.6731198809360779,0.4067116506232602,-0.388311255366191,-0.5107323190665384,-0.5834558634574198,-0.3997172341282583,-0.5613082293542043,1.1170975241459389,-1.0231261752080394,-0.8570593605065147,False,True,False,False,True,False,False,False,False,False,False,1
1.5417682871148457,0.2670067023008139,2.578810405573127,-0.1503529083776724,-0.1101011961606389,1.5429809679915314e-17,-0.6731198809360779,0.4067116506232602,-0.388311255366191,-0.5107323190665384,-0.5834558634574198,-0.3997172341282583,-0.5613082293542043,1.1170975241459389,-1.0231261752080394,-0.8570593605065147,False,True,False,False,True,False,False,False,False,False,False,1
-0.880544082361837,2.4722832069405625,0.0358142964221678,0.0180008086776031,-0.0620022671103056,-0.175413235833723,4.46475916035337,1.02404996309846,-0.7149853942299371,-0.22885270057948,-0.0803890416892804,0.1374746685637139,0.78096276869467,-0.1178939956641692,-0.3221826491403907,1.374196268612701,False,True,False,False,False,False,False,False,False,False,False,1
-1.06336011024687,2.981193169549736,0.2477306388514146,0.0180008086776031,-0.1582001252109721,-0.1794563405254355,5.820400068345308,0.9211602443525936,-0.7571368960188075,-0.22885270057948,-0.0803890416892804,0.1374746685637139,0.78096276869467,-0.1178939956641692,-0.3221826491403907,1.374196268612701,False,True,False,False,False,False,False,False,False,False,False,1
-0.8348400753905788,2.217828225635976,-0.2290811316143899,0.2705313842605165,0.082294520040694,-0.1673270264502978,1.3467850719719108,-0.0048472243602063,-0.3988491308134086,0.0530269179075782,-0.0803890416892804,0.1374746685637139,0.78096276869467,-0.1178939956641692,-0.3221826491403907,1.374196268612701,False,True,False,False,False,False,False,False,False,False,False,1
-1.06336011024687,3.1508298237527925,0.1947515532441029,0.2705313842605165,0.082294520040694,-0.1673270264502978,1.2247773902526364,-0.0048472243602063,-0.4199248817078438,0.1234968225293428,-0.0803890416892804,0.1374746685637139,0.78096276869467,-0.1178939956641692,-0.3221826491403907,1.374196268612701,False,True,False,False,False,False,False,False,False,False,False,1
-0.9719520963043534,0.7759166649099867,-0.8118510732948182,0.5230619598434301,-0.0620022671103056,-0.1733916834878667,2.295733707566268,1.4356088380819263,-0.6833717678882842,-0.581202223688303,-0.0552357006008735,0.2909580693328488,0.8555333796973853,-0.1178939956641692,-0.3221826491403907,1.374196268612701,False,True,False,False,False,False,False,False,False,False,False,1
-0.3320959987067389,1.9633732443313905,-0.2290811316143899,0.5230619598434301,-0.1101011961606389,-0.1713701311420104,2.6820913663439705,2.0529471505571264,-0.7360611451243723,-0.5107323190665384,-0.0803890416892804,0.1374746685637139,0.78096276869467,-0.1178939956641692,-0.3221826491403907,1.374196268612701,False,True,False,False,False,False,False,False,False,False,False,1
-0.5149120265917717,2.217828225635976,-0.0966334175961113,0.4388851013157921,-0.1101011961606389,-0.1713701311420104,2.3025119121062274,1.8471677130653927,-0.8098262732548956,-0.5107323190665384,-0.0803890416892804,0.1374746685637139,0.78096276869467,-0.1178939956641692,-0.3221826491403907,1.374196268612701,False,True,False,False,False,False,False,False,False,False,False,1
-0.4692080196205135,-0.8356315500190601,-1.1032360441350322,0.4388851013157921,0.082294520040694,-0.1713701311420104,2.404184980205623,2.3616163067947262,-0.4304627571550615,0.7577259641252241,-0.0552357006008735,0.2909580693328488,0.8555333796973853,-0.1178939956641692,-0.3221826491403907,1.374196268612701,False,True,False,False,False,False,False,False,False,False,False,0
-0.4235040126492553,0.5214616836054006,-0.2290811316143899,0.3547082427881544,0.1303934490910273,-0.1653054741044415,1.6450260717301373,5.036748994187259,-0.388311255366191,2.519473579669339,-0.0803890416892804,0.1374746685637139,0.78096276869467,-0.1178939956641692,-0.3221826491403907,1.374196268612701,False,True,False,False,False,False,False,False,False,False,False,1
-0.6520240475055463,0.3518250294023428,-0.2820602172217016,0.4388851013157921,0.0341955909903608,-0.1673270264502978,2.5397490710048167,3.1847340567616595,-0.4410006326022791,2.8718231027781616,-0.0803890416892804,0.1374746685637139,0.78096276869467,-0.1178939956641692,-0.3221826491403907,1.374196268612701,False,True,False,False,False,False,False,False,False,False,False,1
-0.9719520963043534,0.0973700480977567,-1.0502569585277204,0.0180008086776031,-0.2062990542613055,-0.175413235833723,0.1673774820189241,-0.6221855368354061,-0.5463793870744552,-0.4402624144447738,-0.0552357006008735,0.2909580693328488,0.8555333796973853,-0.1178939956641692,-0.3221826491403907,1.374196268612701,False,True,False,False,False,False,False,False,False,False,False,0
-0.4692080196205135,1.9633732443313905,-0.1761020460070788,0.0180008086776031,-0.1101011961606389,-0.1653054741044415,0.3639454136777552,-0.5192958180895395,-0.8098262732548956,-0.4402624144447738,-0.0803890416892804,0.1374746685637139,0.78096276869467,-0.1178939956641692,-0.3221826491403907,1.374196268612701,False,True,False,False,False,False,False,False,False,False,False,1
-0.4235040126492553,1.539281608823746,-0.3350393028290133,0.2705313842605165,-0.1101011961606389,-0.1673270264502978,-0.1986455631388993,-0.5192958180895395,-0.6833717678882842,-0.4402624144447738,-0.0803890416892804,0.1374746685637139,0.78096276869467,-0.1178939956641692,-0.3221826491403907,1.374196268612701,False,True,False,False,False,False,False,False,False,False,False,1
-1.0176561032756115,1.4544632817222172,1.2543332653903354,-0.0661760498500347,0.082294520040694,-0.1814778928712918,1.6856952989698957,-0.1077369431060729,-0.662296016993849,0.0530269179075782,-0.0803890416892804,0.1374746685637139,0.78096276869467,-0.1178939956641692,-0.3221826491403907,1.374196268612701,False,True,False,False,False,False,False,False,False,False,False,1
-1.383288159045677,1.7089182630268038,1.4132705222122706,-0.1503529083776724,0.082294520040694,-0.1855209975630044,1.9974927078080411,-0.0048472243602063,-0.7782126469132428,0.1939667271511074,-0.0803890416892804,0.1374746685637139,0.78096276869467,-0.1178939956641692,-0.3221826491403907,1.374196268612701,False,True,False,False,False,False,False,False,False,False,False,1
-0.2863919917354807,1.115189973316102,-0.0436543319887996,0.0180008086776031,0.2265913071916937,-0.1653054741044415,2.2347298667066307,3.5962929317451264,-0.6833717678882842,1.8852444380734572,-0.0803890416892804,0.1374746685637139,0.78096276869467,-0.1178939956641692,-0.3221826491403907,1.374196268612701,False,True,False,False,False,False,False,False,False,False,False,1
-0.7891360684193209,1.115189973316102,0.1152829248331353,-0.0661760498500347,0.082294520040694,-0.1713701311420104,2.3499593438859456,3.3905134942533928,-0.5674551379688905,2.3785337704258094,-0.0803890416892804,0.1374746685637139,0.78096276869467,-0.1178939956641692,-0.3221826491403907,1.374196268612701,False,True,False,False,False,False,False,False,False,False,False,1
-0.3778000056779971,0.1821883751992851,-0.388018388436325,-0.318706625432948,-0.2062990542613055,1.5429809679915314e-17,-0.1715327449790605,-0.4575619868420195,-0.5042278852855848,8.694071294061293e-17,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.1178939956641692,-1.0231261752080394,-0.8570593605065147,False,True,False,False,True,False,False,False,False,False,False,1
-0.3778000056779971,0.1821883751992851,-0.388018388436325,-0.318706625432948,-0.2062990542613055,1.5429809679915314e-17,-0.1715327449790605,-0.4575619868420195,-0.5042278852855848,8.694071294061293e-17,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.1178939956641692,1.0096100503881418,-0.5383085563466267,False,True,False,False,True,False,False,False,False,False,False,1
-0.2406879847642231,0.2670067023008139,-0.3085497600253575,-0.318706625432948,-0.2062990542613055,1.5429809679915314e-17,-0.1579763358991411,-0.4061171274690862,-0.4199248817078438,8.694071294061293e-17,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.1178939956641692,-1.0231261752080394,-0.8570593605065147,False,True,False,False,True,False,False,False,False,False,False,1
-0.2406879847642231,0.2670067023008139,-0.3085497600253575,-0.318706625432948,-0.2062990542613055,1.5429809679915314e-17,-0.1579763358991411,-0.4061171274690862,-0.4199248817078438,8.694071294061293e-17,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.1178939956641692,1.0096100503881418,-0.5383085563466267,False,True,False,False,True,False,False,False,False,False,False,1
-0.1949839777929649,0.1821883751992851,-0.4145079312399808,-0.4028834839605858,-0.3024969123619719,1.5429809679915314e-17,-0.137641722279262,-0.4472730149674328,-0.3988491308134086,8.694071294061293e-17,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.1178939956641692,-1.0231261752080394,-0.8570593605065147,False,True,False,False,True,False,False,False,False,False,False,1
-0.1949839777929649,0.1821883751992851,-0.4145079312399808,-0.4028834839605858,-0.3024969123619719,1.5429809679915314e-17,-0.137641722279262,-0.4472730149674328,-0.3988491308134086,8.694071294061293e-17,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.1178939956641692,1.0096100503881418,-0.5383085563466267,False,True,False,False,True,False,False,False,False,False,False,1
-0.0578719568791903,0.1821883751992851,-0.3085497600253575,-0.318706625432948,-0.2543979833116387,1.5429809679915314e-17,-0.117307108659383,-0.2929384368486328,-0.251318874552362,8.694071294061293e-17,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.1178939956641692,-1.0231261752080394,-0.8570593605065147,False,True,False,False,True,False,False,False,False,False,False,1
-0.0578719568791903,0.1821883751992851,-0.3085497600253575,-0.318706625432948,-0.2543979833116387,1.5429809679915314e-17,-0.117307108659383,-0.2929384368486328,-0.251318874552362,8.694071294061293e-17,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.1178939956641692,1.0096100503881418,-0.5383085563466267,False,True,False,False,True,False,False,False,False,False,False,1
-0.2863919917354807,0.0973700480977567,-0.388018388436325,-0.318706625432948,-0.2543979833116387,1.5429809679915314e-17,0.147042868399045,-0.4061171274690862,-0.2723946254467972,8.694071294061293e-17,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.1178939956641692,-1.0231261752080394,-0.8570593605065147,False,True,False,False,True,False,False,False,False,False,False,1
-0.2863919917354807,0.0973700480977567,-0.388018388436325,-0.318706625432948,-0.2543979833116387,1.5429809679915314e-17,0.147042868399045,-0.4061171274690862,-0.2723946254467972,8.694071294061293e-17,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.1178939956641692,1.0096100503881418,-0.5383085563466267,False,True,False,False,True,False,False,False,False,False,False,1
-0.1492799708217067,0.0973700480977567,-0.3615288456326692,-0.318706625432948,-0.3024969123619719,1.5429809679915314e-17,-0.0766378814196248,-0.4164060993436728,-0.2302431236579268,8.694071294061293e-17,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.1178939956641692,-1.0231261752080394,-0.8570593605065147,False,True,False,False,True,False,False,False,False,False,False,1
-0.1492799708217067,0.0973700480977567,-0.3615288456326692,-0.318706625432948,-0.3024969123619719,1.5429809679915314e-17,-0.0766378814196248,-0.4164060993436728,-0.2302431236579268,8.694071294061293e-17,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.1178939956641692,1.0096100503881418,-0.5383085563466267,False,True,False,False,True,False,False,False,False,False,False,1
0.033536057063326,0.1821883751992851,-0.4145079312399808,-0.318706625432948,-0.2543979833116387,1.5429809679915314e-17,-0.117307108659383,-0.4472730149674328,-0.2407809991051444,8.694071294061293e-17,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.1178939956641692,-1.0231261752080394,-0.8570593605065147,False,True,False,False,True,False,False,False,False,False,False,1
0.033536057063326,0.1821883751992851,-0.4145079312399808,-0.318706625432948,-0.2543979833116387,1.5429809679915314e-17,-0.117307108659383,-0.4472730149674328,-0.2407809991051444,8.694071294061293e-17,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.1178939956641692,1.0096100503881418,-0.5383085563466267,False,True,False,False,True,False,False,False,False,False,False,1
-0.1949839777929649,0.4366433565038717,-0.3085497600253575,-0.318706625432948,-0.2062990542613055,1.5429809679915314e-17,0.1741556865588838,-0.4884289024657794,-0.2723946254467972,8.694071294061293e-17,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.1178939956641692,-1.0231261752080394,-0.8570593605065147,False,True,False,False,True,False,False,False,False,False,False,1
-0.1949839777929649,0.4366433565038717,-0.3085497600253575,-0.318706625432948,-0.2062990542613055,1.5429809679915314e-17,0.1741556865588838,-0.4884289024657794,-0.2723946254467972,8.694071294061293e-17,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.1178939956641692,1.0096100503881418,-0.5383085563466267,False,True,False,False,True,False,False,False,False,False,False,1
-1.200472131160644,-0.3267215874098876,-1.2886628437606231,-0.2345297669053102,-0.2062990542613055,1.5429809679915314e-17,-1.2967146986123697,-0.1077369431060729,-0.3250840026828853,0.7577259641252241,1.9318782453832768,0.4444414701019837,0.1843978806729481,-0.1178939956641692,-1.0231261752080394,-0.8570593605065147,False,True,False,False,False,False,False,True,False,False,False,1
-1.200472131160644,-0.4963582416129449,-1.2091942153496555,-0.318706625432948,-0.1582001252109721,1.5429809679915314e-17,-1.7034069710099513,-0.1077369431060729,-0.3250840026828853,0.5463162502599304,1.9318782453832768,0.4444414701019837,1.1538158237082463,-0.1178939956641692,-1.0231261752080394,-0.8570593605065147,False,True,False,False,False,False,False,True,False,False,False,1
-1.200472131160644,-0.5811765687144738,-1.2091942153496555,-0.318706625432948,-0.1582001252109721,1.5429809679915314e-17,-1.5678428802107574,-0.1077369431060729,-0.3250840026828853,0.5463162502599304,1.9318782453832768,0.4444414701019837,2.123233766743544,-0.1178939956641692,-1.0231261752080394,-0.8570593605065147,False,True,False,False,False,False,False,True,False,False,False,1
-1.200472131160644,-0.4963582416129449,-1.1562151297423438,-0.4028834839605858,-0.1582001252109721,1.5429809679915314e-17,-1.5678428802107574,-0.1077369431060729,-0.3250840026828853,0.4758463456381658,1.8564182221180563,0.4444414701019837,2.6452280437625517,-0.1178939956641692,-1.0231261752080394,-0.8570593605065147,False,True,False,False,False,False,False,True,False,False,False,1
-1.200472131160644,-0.5811765687144738,-0.5999347308655718,-0.4028834839605858,-0.0620022671103056,1.5429809679915314e-17,-1.3644967440119666,0.2009322131315269,-0.3250840026828853,0.264436631772872,1.8815715632064631,0.4444414701019837,0.1843978806729481,-0.1178939956641692,-1.0231261752080394,-0.8570593605065147,False,True,False,False,False,False,False,True,False,False,False,1
-1.200472131160644,-0.6659948958160026,-0.5999347308655718,-0.4028834839605858,-0.1101011961606389,1.5429809679915314e-17,-1.4322787894115636,0.2009322131315269,-0.3250840026828853,0.3349065363946366,1.8815715632064631,0.4444414701019837,1.1538158237082463,-0.1178939956641692,-1.0231261752080394,-0.8570593605065147,False,True,False,False,False,False,False,True,False,False,False,1
-1.200472131160644,-0.7508132229175315,-0.6264242736692276,-0.4028834839605858,-0.0620022671103056,1.5429809679915314e-17,-1.4322787894115636,0.0980424943856603,-0.3250840026828853,0.264436631772872,1.8815715632064631,0.4444414701019837,2.123233766743544,-0.1178939956641692,-1.0231261752080394,-0.8570593605065147,False,True,False,False,False,False,False,True,False,False,False,1
-1.657512200873226,-0.7508132229175315,-0.5999347308655718,-0.4028834839605858,-0.0620022671103056,1.5429809679915314e-17,-1.5678428802107574,0.0980424943856603,-0.3250840026828853,0.1939667271511074,1.8815715632064631,0.4444414701019837,2.6452280437625517,-0.1178939956641692,-1.0231261752080394,-0.8570593605065147,False,True,False,False,False,False,False,True,False,False,False,1
-1.200472131160644,0.1821883751992851,-1.1032360441350322,-0.2345297669053102,-0.1101011961606389,1.5429809679915314e-17,-1.5678428802107574,-0.4164060993436728,-0.3250840026828853,0.6872560595034596,1.7306515166760217,0.4444414701019837,0.1843978806729481,-0.1178939956641692,-1.0231261752080394,-0.8570593605065147,False,True,False,False,False,False,False,True,False,False,False,1
-1.200472131160644,0.2670067023008139,-1.023767415724065,-0.2345297669053102,-0.1101011961606389,1.5429809679915314e-17,-1.7034069710099513,-0.3135163805978062,-0.3250840026828853,0.616786154881695,1.8312648810296488,0.4444414701019837,1.1538158237082463,-0.1178939956641692,-1.0231261752080394,-0.8570593605065147,False,True,False,False,False,False,False,True,False,False,False,1
-1.200472131160644,0.2670067023008139,-0.9442987873130976,-0.2345297669053102,-0.0620022671103056,1.5429809679915314e-17,-1.5678428802107574,-0.4164060993436728,-0.3250840026828853,0.4758463456381658,1.8312648810296488,0.4444414701019837,2.123233766743544,-0.1178939956641692,-1.0231261752080394,-0.8570593605065147,False,True,False,False,False,False,False,True,False,False,False,1
-1.200472131160644,0.2670067023008139,-0.9178092445094416,-0.2345297669053102,-0.0620022671103056,1.5429809679915314e-17,-1.6356249256103543,-0.3135163805978062,-0.3250840026828853,0.4053764410164012,1.8312648810296488,0.4444414701019837,2.6452280437625517,-0.1178939956641692,-1.0231261752080394,-0.8570593605065147,False,True,False,False,False,False,False,True,False,False,False,1
-1.200472131160644,0.5214616836054006,-0.2820602172217016,-0.318706625432948,-0.0139033380599724,1.5429809679915314e-17,-1.5000608348111606,-0.2106266618519395,-0.4304627571550615,0.4053764410164012,1.8312648810296488,0.4444414701019837,0.1843978806729481,-0.1178939956641692,-1.0231261752080394,-0.8570593605065147,False,True,False,False,False,False,False,True,False,False,False,1
-1.200472131160644,0.4366433565038717,-0.2555706744180458,-0.4028834839605858,0.0341955909903608,1.5429809679915314e-17,-1.5000608348111606,-0.3135163805978062,-0.4304627571550615,0.3349065363946366,1.8312648810296488,0.4444414701019837,1.1538158237082463,-0.1178939956641692,-1.0231261752080394,-0.8570593605065147,False,True,False,False,False,False,False,True,False,False,False,1
-1.200472131160644,0.5214616836054006,-0.2820602172217016,-0.318706625432948,-0.0139033380599724,1.5429809679915314e-17,-1.5000608348111606,-0.2106266618519395,-0.3250840026828853,0.264436631772872,1.8312648810296488,0.4444414701019837,2.123233766743544,-0.1178939956641692,-1.0231261752080394,-0.8570593605065147,False,True,False,False,False,False,False,True,False,False,False,1
-1.200472131160644,0.6062800107069294,-0.2290811316143899,-0.318706625432948,0.0341955909903608,1.5429809679915314e-17,-1.5678428802107574,-0.2106266618519395,-0.4304627571550615,0.264436631772872,1.8312648810296488,0.4444414701019837,2.6452280437625517,-0.1178939956641692,-1.0231261752080394,-0.8570593605065147,False,True,False,False,False,False,False,True,False,False,False,1
-0.2863919917354807,1.7089182630268038,1.3602914366049588,0.1863545257328788,0.1303934490910273,-0.1774347881795792,-1.798301834569387,1.64138827557366,-0.5990687643105433,0.7577259641252241,2.032491609736905,0.2909580693328488,2.272374988748975,-0.1178939956641692,-1.0231261752080394,-0.8570593605065147,False,True,False,False,False,False,False,True,False,False,False,0
0.1706480779771006,2.217828225635976,1.6781659502488289,0.2705313842605165,0.1303934490910273,-0.1774347881795792,-1.9406441299085408,1.5384985568277931,-0.5990687643105433,0.9691356779905178,2.032491609736905,0.2909580693328488,2.272374988748975,-0.1178939956641692,-1.0231261752080394,-0.8570593605065147,False,True,False,False,False,False,False,True,False,False,False,0
0.1706480779771006,2.4722832069405625,1.7311450358561409,0.2705313842605165,0.1303934490910273,-0.1774347881795792,-1.8118582436493065,1.5384985568277931,-0.5990687643105433,0.8281958687469887,2.032491609736905,0.2909580693328488,2.272374988748975,-0.1178939956641692,-1.0231261752080394,-0.8570593605065147,False,True,False,False,False,False,False,True,False,False,False,0
0.1706480779771006,2.1330098985344472,1.651676407445173,0.2705313842605165,0.1303934490910273,-0.1774347881795792,-1.8321928572691852,1.5384985568277931,-0.5885308888633257,0.8986657733687533,2.032491609736905,0.2909580693328488,2.272374988748975,-0.1178939956641692,-1.0231261752080394,-0.8570593605065147,False,True,False,False,False,False,False,True,False,False,False,0
0.1706480779771006,2.217828225635976,1.6781659502488289,0.2705313842605165,0.082294520040694,-0.1774347881795792,-1.8525274708890649,1.7442779943195266,-0.6517581415466314,0.9691356779905178,2.032491609736905,0.2909580693328488,2.272374988748975,-0.1178939956641692,-1.0231261752080394,-0.8570593605065147,False,True,False,False,False,False,False,True,False,False,False,0
0.1706480779771006,2.4722832069405625,1.7046554930524846,0.2705313842605165,0.1784923781413606,-0.1774347881795792,-1.96097874352842,1.4356088380819263,-0.6201445152049786,0.9691356779905178,2.032491609736905,0.2909580693328488,2.272374988748975,-0.1178939956641692,-1.0231261752080394,-0.8570593605065147,False,True,False,False,False,False,False,True,False,False,False,0
0.1706480779771006,2.4722832069405625,1.651676407445173,0.2705313842605165,0.0341955909903608,-0.1774347881795792,-1.7372979937097497,1.5384985568277931,-0.4620763834967143,0.6872560595034596,2.032491609736905,0.2909580693328488,2.272374988748975,-0.1178939956641692,-1.0231261752080394,-0.8570593605065147,False,True,False,False,False,False,False,True,False,False,False,0
-0.2863919917354807,2.217828225635976,1.7046554930524846,0.2705313842605165,0.0341955909903608,-0.1774347881795792,-2.001647970768178,1.7442779943195266,-0.5674551379688905,0.6872560595034596,2.032491609736905,0.2909580693328488,2.272374988748975,-0.1178939956641692,-1.0231261752080394,-0.8570593605065147,False,True,False,False,False,False,False,True,False,False,False,0
0.1706480779771006,2.811556515346678,1.8900822926780751,0.2705313842605165,0.082294520040694,-0.1774347881795792,-1.9880915616882584,1.8471677130653927,-0.6306823906521961,0.8986657733687533,2.032491609736905,0.2909580693328488,2.272374988748975,-0.1178939956641692,-1.0231261752080394,-0.8570593605065147,False,True,False,False,False,False,False,True,False,False,False,0
0.6276881476896821,2.5571015340420917,1.8371032070707636,0.2705313842605165,0.082294520040694,-0.1774347881795792,-1.872862084508944,1.7442779943195266,-0.5779930134161081,0.616786154881695,2.032491609736905,0.2909580693328488,2.272374988748975,-0.1178939956641692,-1.0231261752080394,-0.8570593605065147,False,True,False,False,False,False,False,True,False,False,False,0
0.1706480779771006,2.896374842448207,1.9430613782853867,0.2705313842605165,0.082294520040694,-0.1774347881795792,-2.028760788928017,2.0529471505571264,-0.5674551379688905,0.8281958687469887,2.032491609736905,0.2909580693328488,2.272374988748975,-0.1178939956641692,-1.0231261752080394,-0.8570593605065147,False,True,False,False,False,False,False,True,False,False,False,0
0.1706480779771006,2.981193169549736,1.9430613782853867,0.2705313842605165,0.082294520040694,-0.1774347881795792,-2.0965428343276136,2.155836869302993,-0.5885308888633257,1.1805453918558115,2.032491609736905,0.2909580693328488,2.272374988748975,-0.1178939956641692,-1.0231261752080394,-0.8570593605065147,False,True,False,False,False,False,False,True,False,False,False,0
-0.2863919917354807,0.0973700480977567,-0.6794033592765393,1.4490074036474458,0.3708880943426936,-0.1855209975630044,-1.1432706930975064e-16,-0.1077369431060729,-0.2197052482107092,-0.4754973667556561,-1.3512698619843427e-16,-2.252116436640571e-16,0.7063921576919551,1.1170975241459389,-1.0231261752080394,-0.8570593605065147,False,True,False,False,True,False,False,False,False,False,False,1
-0.2863919917354807,0.0973700480977567,-0.6794033592765393,1.4490074036474458,0.3708880943426936,-0.1855209975630044,-1.1432706930975064e-16,-0.1077369431060729,-0.2197052482107092,-0.4754973667556561,-1.3512698619843427e-16,-2.252116436640571e-16,0.7063921576919551,1.1170975241459389,1.0797044029949066,-0.5223710161386322,False,True,False,False,True,False,False,False,False,False,False,1
-0.7434320614480627,-0.411539914511416,-1.7389850714227717,1.1964768280645324,1.3328666753493588,-0.1774347881795792,-1.1432706930975064e-16,-0.1077369431060729,-0.4304627571550615,-0.4754973667556561,-1.3512698619843427e-16,-2.252116436640571e-16,0.3335391026783788,1.1170975241459389,-1.0231261752080394,-0.8570593605065147,False,True,False,False,True,False,False,False,False,False,False,1
-0.7434320614480627,-0.411539914511416,-1.7389850714227717,1.1964768280645324,1.3328666753493588,-0.1774347881795792,-1.1432706930975064e-16,-0.1077369431060729,-0.4304627571550615,-0.4754973667556561,-1.3512698619843427e-16,-2.252116436640571e-16,0.3335391026783788,1.1170975241459389,1.0797044029949066,-0.5223710161386322,False,True,False,False,True,False,False,False,False,False,False,1
0.6276881476896821,0.7759166649099867,-0.7323824448838506,0.1021776672052409,2.150548469205024,-0.189564102254717,-1.1432706930975064e-16,0.6124910881149935,0.5179460330945239,-0.4402624144447738,-1.3512698619843427e-16,-2.252116436640571e-16,0.5572509356865244,1.1170975241459389,-1.0231261752080394,-0.8570593605065147,False,True,False,False,True,False,False,False,False,False,False,1
0.6276881476896821,0.7759166649099867,-0.7323824448838506,0.1021776672052409,2.150548469205024,-0.189564102254717,-1.1432706930975064e-16,0.6124910881149935,0.5179460330945239,-0.4402624144447738,-1.3512698619843427e-16,-2.252116436640571e-16,0.5572509356865244,1.1170975241459389,1.0797044029949066,-0.5223710161386322,False,True,False,False,True,False,False,False,False,False,False,1
0.1706480779771006,0.0125517209962278,-1.4740896433862136,0.4388851013157921,0.6113827395943597,-0.189564102254717,-1.1432706930975064e-16,1.2298294005901933,0.3071885241501715,-0.4050274621338915,-1.3512698619843427e-16,-2.252116436640571e-16,0.4826803246838091,1.1170975241459389,-1.0231261752080394,-0.8570593605065147,False,True,False,False,True,False,False,False,False,False,False,1
0.1706480779771006,0.0125517209962278,-1.4740896433862136,0.4388851013157921,0.6113827395943597,-0.189564102254717,-1.1432706930975064e-16,1.2298294005901933,0.3071885241501715,-0.4050274621338915,-1.3512698619843427e-16,-2.252116436640571e-16,0.4826803246838091,1.1170975241459389,1.0797044029949066,-0.5223710161386322,False,True,False,False,True,False,False,False,False,False,False,1
-0.2863919917354807,2.3874648798390337,-0.3615288456326692,1.2806536865921705,0.6113827395943597,-0.1693485787961541,-1.1432706930975064e-16,-0.1694707743535929,-0.1775537464218387,-0.22885270057948,-1.3512698619843427e-16,-2.252116436640571e-16,0.78096276869467,1.1170975241459389,-1.0231261752080394,-0.8570593605065147,False,True,False,False,True,False,False,False,False,False,False,1
-0.2863919917354807,2.3874648798390337,-0.3615288456326692,1.2806536865921705,0.6113827395943597,-0.1693485787961541,-1.1432706930975064e-16,-0.1694707743535929,-0.1775537464218387,-0.22885270057948,-1.3512698619843427e-16,-2.252116436640571e-16,0.78096276869467,1.1170975241459389,1.0797044029949066,-0.5223710161386322,False,True,False,False,True,False,False,False,False,False,False,1
-0.2863919917354807,-1.005268204222118,-1.2091942153496555,0.1021776672052409,-0.1101011961606389,-0.1976503116381422,-1.1432706930975064e-16,-0.8279649743271393,0.8340822965110524,-0.2358996910416565,-1.3512698619843427e-16,-2.252116436640571e-16,0.6318215466892397,1.1170975241459389,-1.0231261752080394,-0.8570593605065147,False,True,False,False,True,False,False,False,False,False,False,1
