C concentration (weight%),Si concentration (weight%),Mn concentration (weight%),S concentration (weight%),P concentration (weight%),Ni concentration (weight%),Cr concentration (weight%),Mo concentration (weight%),V concentration (weight%),Cu concentration (weight%),Co concentration (weight%),W concentration (weight%),O concentration (ppm/weight),Ti concentration (ppm/weight),N concentration (ppm/weight),Al concentration (ppm/weight),B concentration (ppm/weight),Nb concentration (ppm/weight),Sn concentration (ppm/weight),As concentration (ppm/weight),Sb concentration (ppm/weight),Current (A),Voltage (V),Heat input (kJ/mm),Interpass temperature (deg C),Post weld heat treatment temperature (deg C),Post weld heat treatment time (hours),Yield strength (MPa),Ultimate tensile strength (MPa),Elongation (%),Reduction of Area (%),Charpy temperature (deg C),Charpy impact toughness (J)
0.007837384169948631,0.753589459618317,0.38261169886906976,-0.423029776390761,-0.10896716182469349,-0.31211756647998035,-0.4386060352916286,-0.5804800560246179,-0.48744453332005544,-0.30348431856664554,-0.06904286675778658,-0.06873614657569768,0.03185375303997403,-0.6167689917651858,-0.6848029346962413,2.4728018369138076,-0.3858742432746009,-0.4543344937297314,-0.30058113475870296,-0.24485746014229529,-0.2977794997831018,-0.6146217834810334,-0.5349253419801399,-0.603633068776754,-0.0360792011961191,-0.8734551428967819,-0.7160892725689879,,,,,0.08929389379219047,0.37977013100527596
0.007837384169948631,0.753589459618317,0.38261169886906976,-0.423029776390761,-0.10896716182469349,-0.31211756647998035,-0.4386060352916286,-0.5804800560246179,-0.48744453332005544,-0.30348431856664554,-0.06904286675778658,-0.06873614657569768,0.03185375303997403,-0.6167689917651858,-0.6848029346962413,2.4728018369138076,-0.3858742432746009,-0.4543344937297314,-0.30058113475870296,-0.24485746014229529,-0.2977794997831018,-0.6146217834810334,-0.5349253419801399,-0.603633068776754,-0.0360792011961191,-0.8734551428967819,-0.7160892725689879,,,,,,
0.15308065043871893,1.055953290868491,0.44175430919318387,-0.423029776390761,-0.31468086919467547,-0.31211756647998035,-0.4386060352916286,-0.5804800560246179,-0.48744453332005544,-0.30348431856664554,-0.06904286675778658,-0.06873614657569768,0.08853252964490449,-0.6269139355956161,-0.6648049307627651,4.206285484487396,-0.3858742432746009,-0.4543344937297314,-0.30058113475870296,-0.24485746014229529,-0.2977794997831018,-0.6146217834810334,-0.5349253419801399,-0.603633068776754,-0.0360792011961191,-0.030222783571844266,1.8127574592305848,-0.37192182849949623,-0.4409023925025481,-0.06238629030995669,0.7564366801404235,,
0.15308065043871893,1.055953290868491,0.44175430919318387,-0.423029776390761,-0.31468086919467547,-0.31211756647998035,-0.4386060352916286,-0.5804800560246179,-0.48744453332005544,-0.30348431856664554,-0.06904286675778658,-0.06873614657569768,0.08853252964490449,-0.6269139355956161,-0.6648049307627651,4.206285484487396,-0.3858742432746009,-0.4543344937297314,-0.30058113475870296,-0.24485746014229529,-0.2977794997831018,-0.6146217834810334,-0.5349253419801399,-0.603633068776754,-0.0360792011961191,-0.8734551428967819,-0.7160892725689879,,,,,-1.2006318796826163,-1.1725151988345843
0.15308065043871893,1.055953290868491,0.44175430919318387,-0.423029776390761,-0.31468086919467547,-0.31211756647998035,-0.4386060352916286,-0.5804800560246179,-0.48744453332005544,-0.30348431856664554,-0.06904286675778658,-0.06873614657569768,0.08853252964490449,-0.6269139355956161,-0.6648049307627651,4.206285484487396,-0.3858742432746009,-0.4543344937297314,-0.30058113475870296,-0.24485746014229529,-0.2977794997831018,-0.6146217834810334,-0.5349253419801399,-0.603633068776754,-0.0360792011961191,-0.8734551428967819,-0.7160892725689879,,,,,0.11733575843294713,0.37977013100527596
0.15308065043871893,1.055953290868491,0.44175430919318387,-0.423029776390761,-0.31468086919467547,-0.31211756647998035,-0.4386060352916286,-0.5804800560246179,-0.48744453332005544,-0.30348431856664554,-0.06904286675778658,-0.06873614657569768,0.08853252964490449,-0.6269139355956161,-0.6648049307627651,4.206285484487396,-0.3858742432746009,-0.4543344937297314,-0.30058113475870296,-0.24485746014229529,-0.2977794997831018,-0.6146217834810334,-0.5349253419801399,-0.603633068776754,-0.0360792011961191,-0.8734551428967819,-0.7160892725689879,,,,,,
-0.42789241463636163,-0.3046839497572919,0.26432647822084215,-0.2057052218868605,-0.1912526447726863,-0.31211756647998035,-0.4386060352916286,-0.5804800560246179,-0.48744453332005544,-0.30348431856664554,-0.06904286675778658,-0.06873614657569768,0.003514364737508797,-0.29213078919141733,-0.4448268874945283,-0.5246803036821892,-0.3858742432746009,-0.4543344937297314,-0.30058113475870296,-0.24485746014229529,-0.2977794997831018,-0.6146217834810334,-0.5349253419801399,-0.603633068776754,-0.0360792011961191,-0.030222783571844266,1.8127574592305848,-0.3507680778764298,-0.6843043902309622,1.3008946626254565,0.9457080364277035,,
-0.42789241463636163,-0.3046839497572919,0.26432647822084215,-0.2057052218868605,-0.1912526447726863,-0.31211756647998035,-0.4386060352916286,-0.5804800560246179,-0.48744453332005544,-0.30348431856664554,-0.06904286675778658,-0.06873614657569768,0.003514364737508797,-0.29213078919141733,-0.4448268874945283,-0.5246803036821892,-0.3858742432746009,-0.4543344937297314,-0.30058113475870296,-0.24485746014229529,-0.2977794997831018,-0.6146217834810334,-0.5349253419801399,-0.603633068776754,-0.0360792011961191,-0.8734551428967819,-0.7160892725689879,,,,,-1.8455947664200198,-1.1725151988345843
-0.42789241463636163,-0.3046839497572919,0.26432647822084215,-0.2057052218868605,-0.1912526447726863,-0.31211756647998035,-0.4386060352916286,-0.5804800560246179,-0.48744453332005544,-0.30348431856664554,-0.06904286675778658,-0.06873614657569768,0.003514364737508797,-0.29213078919141733,-0.4448268874945283,-0.5246803036821892,-0.3858742432746009,-0.4543344937297314,-0.30058113475870296,-0.24485746014229529,-0.2977794997831018,-0.6146217834810334,-0.5349253419801399,-0.603633068776754,-0.0360792011961191,-0.8734551428967819,-0.7160892725689879,,,,,-1.0884644211195897,0.37977013100527596
-0.42789241463636163,-0.3046839497572919,0.26432647822084215,-0.2057052218868605,-0.1912526447726863,-0.31211756647998035,-0.4386060352916286,-0.5804800560246179,-0.48744453332005544,-0.30348431856664554,-0.06904286675778658,-0.06873614657569768,0.003514364737508797,-0.29213078919141733,-0.4448268874945283,-0.5246803036821892,-0.3858742432746009,-0.4543344937297314,-0.30058113475870296,-0.24485746014229529,-0.2977794997831018,-0.6146217834810334,-0.5349253419801399,-0.603633068776754,-0.0360792011961191,-0.8734551428967819,-0.7160892725689879,,,,,,
0.10466622834912884,-0.07791107631966124,0.41218300403112684,-0.2781467400548273,-0.1912526447726863,-0.31211756647998035,-0.4386060352916286,-0.5804800560246179,-0.48744453332005544,-0.30348431856664554,-0.06904286675778658,-0.06873614657569768,0.003514364737508797,-0.23126112620883577,-0.5748139130621228,0.0025876391214439388,-0.3858742432746009,-0.4543344937297314,-0.30058113475870296,-0.24485746014229529,-0.2977794997831018,-0.6146217834810334,-0.5349253419801399,-0.603633068776754,-0.0360792011961191,-0.030222783571844266,1.8127574592305848,-0.2449993247610977,-0.5626033913667552,1.0026769541708345,0.9457080364277035,,
0.10466622834912884,-0.07791107631966124,0.41218300403112684,-0.2781467400548273,-0.1912526447726863,-0.31211756647998035,-0.4386060352916286,-0.5804800560246179,-0.48744453332005544,-0.30348431856664554,-0.06904286675778658,-0.06873614657569768,0.003514364737508797,-0.23126112620883577,-0.5748139130621228,0.0025876391214439388,-0.3858742432746009,-0.4543344937297314,-0.30058113475870296,-0.24485746014229529,-0.2977794997831018,-0.6146217834810334,-0.5349253419801399,-0.603633068776754,-0.0360792011961191,-0.8734551428967819,-0.7160892725689879,,,,,-1.228673744323373,-1.1725151988345843
0.10466622834912884,-0.07791107631966124,0.41218300403112684,-0.2781467400548273,-0.1912526447726863,-0.31211756647998035,-0.4386060352916286,-0.5804800560246179,-0.48744453332005544,-0.30348431856664554,-0.06904286675778658,-0.06873614657569768,0.003514364737508797,-0.23126112620883577,-0.5748139130621228,0.0025876391214439388,-0.3858742432746009,-0.4543344937297314,-0.30058113475870296,-0.24485746014229529,-0.2977794997831018,-0.6146217834810334,-0.5349253419801399,-0.603633068776754,-0.0360792011961191,-0.8734551428967819,-0.7160892725689879,,,,,-0.6117527222267263,0.37977013100527596
0.10466622834912884,-0.07791107631966124,0.41218300403112684,-0.2781467400548273,-0.1912526447726863,-0.31211756647998035,-0.4386060352916286,-0.5804800560246179,-0.48744453332005544,-0.30348431856664554,-0.06904286675778658,-0.06873614657569768,0.003514364737508797,-0.23126112620883577,-0.5748139130621228,0.0025876391214439388,-0.3858742432746009,-0.4543344937297314,-0.30058113475870296,-0.24485746014229529,-0.2977794997831018,-0.6146217834810334,-0.5349253419801399,-0.603633068776754,-0.0360792011961191,-0.8734551428967819,-0.7160892725689879,,,,,,
-0.08899146000923158,0.2244527549305126,0.26432647822084215,-0.35058825822279416,-0.1912526447726863,-0.31211756647998035,-0.4386060352916286,-0.5804800560246179,-0.48744453332005544,-0.30348431856664554,-0.06904286675778658,-0.06873614657569768,-0.06733410601865429,-0.3022757330218476,-0.5948119169955989,0.8115466746557852,-0.3858742432746009,-0.4543344937297314,-0.30058113475870296,-0.24485746014229529,-0.2977794997831018,-0.6146217834810334,-0.5349253419801399,-0.603633068776754,-0.0360792011961191,-0.030222783571844266,1.8127574592305848,-0.17096119758036527,-0.46302984684149484,1.045279483950066,0.8510723582840628,,
-0.08899146000923158,0.2244527549305126,0.26432647822084215,-0.35058825822279416,-0.1912526447726863,-0.31211756647998035,-0.4386060352916286,-0.5804800560246179,-0.48744453332005544,-0.30348431856664554,-0.06904286675778658,-0.06873614657569768,-0.06733410601865429,-0.3022757330218476,-0.5948119169955989,0.8115466746557852,-0.3858742432746009,-0.4543344937297314,-0.30058113475870296,-0.24485746014229529,-0.2977794997831018,-0.6146217834810334,-0.5349253419801399,-0.603633068776754,-0.0360792011961191,-0.8734551428967819,-0.7160892725689879,,,,,-1.4810505260901832,-1.1725151988345843
-0.08899146000923158,0.2244527549305126,0.26432647822084215,-0.35058825822279416,-0.1912526447726863,-0.31211756647998035,-0.4386060352916286,-0.5804800560246179,-0.48744453332005544,-0.30348431856664554,-0.06904286675778658,-0.06873614657569768,-0.06733410601865429,-0.3022757330218476,-0.5948119169955989,0.8115466746557852,-0.3858742432746009,-0.4543344937297314,-0.30058113475870296,-0.24485746014229529,-0.2977794997831018,-0.6146217834810334,-0.5349253419801399,-0.603633068776754,-0.0360792011961191,-0.8734551428967819,-0.7160892725689879,,,,,-0.6958783161489963,0.37977013100527596
-0.08899146000923158,0.2244527549305126,0.26432647822084215,-0.35058825822279416,-0.1912526447726863,-0.31211756647998035,-0.4386060352916286,-0.5804800560246179,-0.48744453332005544,-0.30348431856664554,-0.06904286675778658,-0.06873614657569768,-0.06733410601865429,-0.3022757330218476,-0.5948119169955989,0.8115466746557852,-0.3858742432746009,-0.4543344937297314,-0.30058113475870296,-0.24485746014229529,-0.2977794997831018,-0.6146217834810334,-0.5349253419801399,-0.603633068776754,-0.0360792011961191,-0.8734551428967819,-0.7160892725689879,,,,,,
0.007837384169948631,0.753589459618317,0.11646995241055678,-0.35058825822279416,-0.23239538624668268,-0.31211756647998035,-0.4386060352916286,-0.5804800560246179,-0.48744453332005544,-0.30348431856664554,-0.06904286675778658,-0.06873614657569768,-0.0035704823381075114,-0.3022757330218476,-0.624808922895813,1.8949739543892783,-0.3858742432746009,-0.4543344937297314,-0.30058113475870296,-0.24485746014229529,-0.2977794997831018,-0.6146217834810334,-0.5349253419801399,-0.603633068776754,-0.0360792011961191,-0.030222783571844266,1.8127574592305848,-0.10749994571116601,-0.29707393929939435,0.3636390074823598,0.7564366801404235,,
0.007837384169948631,0.753589459618317,0.11646995241055678,-0.35058825822279416,-0.23239538624668268,-0.31211756647998035,-0.4386060352916286,-0.5804800560246179,-0.48744453332005544,-0.30348431856664554,-0.06904286675778658,-0.06873614657569768,-0.0035704823381075114,-0.3022757330218476,-0.624808922895813,1.8949739543892783,-0.3858742432746009,-0.4543344937297314,-0.30058113475870296,-0.24485746014229529,-0.2977794997831018,-0.6146217834810334,-0.5349253419801399,-0.603633068776754,-0.0360792011961191,-0.8734551428967819,-0.7160892725689879,,,,,-1.5371342553716965,-1.1725151988345843
0.007837384169948631,0.753589459618317,0.11646995241055678,-0.35058825822279416,-0.23239538624668268,-0.31211756647998035,-0.4386060352916286,-0.5804800560246179,-0.48744453332005544,-0.30348431856664554,-0.06904286675778658,-0.06873614657569768,-0.0035704823381075114,-0.3022757330218476,-0.624808922895813,1.8949739543892783,-0.3858742432746009,-0.4543344937297314,-0.30058113475870296,-0.24485746014229529,-0.2977794997831018,-0.6146217834810334,-0.5349253419801399,-0.603633068776754,-0.0360792011961191,-0.8734551428967819,-0.7160892725689879,,,,,-0.8360876393527796,0.37977013100527596
0.007837384169948631,0.753589459618317,0.11646995241055678,-0.35058825822279416,-0.23239538624668268,-0.31211756647998035,-0.4386060352916286,-0.5804800560246179,-0.48744453332005544,-0.30348431856664554,-0.06904286675778658,-0.06873614657569768,-0.0035704823381075114,-0.3022757330218476,-0.624808922895813,1.8949739543892783,-0.3858742432746009,-0.4543344937297314,-0.30058113475870296,-0.24485746014229529,-0.2977794997831018,-0.6146217834810334,-0.5349253419801399,-0.603633068776754,-0.0360792011961191,-0.8734551428967819,-0.7160892725689879,,,,,,
-0.08899146000923158,1.2827261643061216,0.08689864724849972,-0.35058825822279416,-0.23239538624668268,-0.31211756647998035,-0.4386060352916286,-0.5804800560246179,-0.48744453332005544,-0.30348431856664554,-0.06904286675778658,-0.06873614657569768,-0.060249258943037974,-0.23126112620883577,-0.6448069268292891,2.9784012341227712,-0.3858742432746009,-0.4543344937297314,-0.30058113475870296,-0.24485746014229529,-0.2977794997831018,-0.6146217834810334,-0.5349253419801399,-0.603633068776754,-0.0360792011961191,-0.030222783571844266,1.8127574592305848,-0.17096119758036527,-0.3413288479772878,-0.2753989392061149,0.7564366801404235,,
-0.08899146000923158,1.2827261643061216,0.08689864724849972,-0.35058825822279416,-0.23239538624668268,-0.31211756647998035,-0.4386060352916286,-0.5804800560246179,-0.48744453332005544,-0.30348431856664554,-0.06904286675778658,-0.06873614657569768,-0.060249258943037974,-0.23126112620883577,-0.6448069268292891,2.9784012341227712,-0.3858742432746009,-0.4543344937297314,-0.30058113475870296,-0.24485746014229529,-0.2977794997831018,-0.6146217834810334,-0.5349253419801399,-0.603633068776754,-0.0360792011961191,-0.8734551428967819,-0.7160892725689879,,,,,-1.5932179846532097,-1.1725151988345843
-0.08899146000923158,1.2827261643061216,0.08689864724849972,-0.35058825822279416,-0.23239538624668268,-0.31211756647998035,-0.4386060352916286,-0.5804800560246179,-0.48744453332005544,-0.30348431856664554,-0.06904286675778658,-0.06873614657569768,-0.060249258943037974,-0.23126112620883577,-0.6448069268292891,2.9784012341227712,-0.3858742432746009,-0.4543344937297314,-0.30058113475870296,-0.24485746014229529,-0.2977794997831018,-0.6146217834810334,-0.5349253419801399,-0.603633068776754,-0.0360792011961191,-0.8734551428967819,-0.7160892725689879,,,,,-0.6117527222267263,0.37977013100527596
-0.08899146000923158,1.2827261643061216,0.08689864724849972,-0.35058825822279416,-0.23239538624668268,-0.31211756647998035,-0.4386060352916286,-0.5804800560246179,-0.48744453332005544,-0.30348431856664554,-0.06904286675778658,-0.06873614657569768,-0.060249258943037974,-0.23126112620883577,-0.6448069268292891,2.9784012341227712,-0.3858742432746009,-0.4543344937297314,-0.30058113475870296,-0.24485746014229529,-0.2977794997831018,-0.6146217834810334,-0.5349253419801399,-0.603633068776754,-0.0360792011961191,-0.8734551428967819,-0.7160892725689879,,,,,,
0.05625180625953873,1.736271911181382,0.14604125757261385,-0.423029776390761,-0.23239538624668268,-0.31211756647998035,-0.4386060352916286,-0.5804800560246179,-0.48744453332005544,-0.30348431856664554,-0.06904286675778658,-0.06873614657569768,-0.06733410601865429,-0.2819858453609871,-0.604810918962337,3.845143057909565,-0.3858742432746009,-0.4543344937297314,-0.30058113475870296,-0.24485746014229529,-0.2977794997831018,-0.6146217834810334,-0.5349253419801399,-0.603633068776754,-0.0360792011961191,-0.030222783571844266,1.8127574592305848,-0.10749994571116601,-0.23069157628255413,0.576651656378518,0.5566502485038494,,
0.05625180625953873,1.736271911181382,0.14604125757261385,-0.423029776390761,-0.23239538624668268,-0.31211756647998035,-0.4386060352916286,-0.5804800560246179,-0.48744453332005544,-0.30348431856664554,-0.06904286675778658,-0.06873614657569768,-0.06733410601865429,-0.2819858453609871,-0.604810918962337,3.845143057909565,-0.3858742432746009,-0.4543344937297314,-0.30058113475870296,-0.24485746014229529,-0.2977794997831018,-0.6146217834810334,-0.5349253419801399,-0.603633068776754,-0.0360792011961191,-0.8734551428967819,-0.7160892725689879,,,,,-1.144548150401103,-1.1725151988345843
